Timestamp start: 1684858772461
Timestamp end: 1684860575031

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      303.7   197.1    80.4   130.5   146.6   275.1   339.5   378.1   408.3   446.4   496.8   572.8   723.8  1517.7  7741.1  91802.9    91726
read      300.6   183.8    80.4   130.1   145.7   280.5   343.1   378.7   403.8   435.2   474.9   535.9   679.4  1282.3  7012.2  52419.7    52458
read      303.6   174.4    74.4   130.8   146.7   280.2   345.5   382.5   409.8   444.0   488.4   551.8   703.3  1516.7  5663.9  70495.7    70467
read      298.7   197.1    80.4   129.6   145.0   275.9   340.1   375.7   402.5   434.8   477.2   540.3   677.3  1338.6  6532.9  71031.7    71151
read      303.2   184.9    80.4   130.2   146.0   280.9   346.1   384.2   411.5   444.6   486.7   546.2   683.9  1389.4  5381.8  64821.6    65016
read      291.3   178.1    80.4   129.4   144.9   272.6   332.3   366.4   391.1   419.9   455.8   507.9   629.2  1179.3  7671.5  42042.0    42057
read      302.1   210.2    80.4   129.7   145.3   276.9   341.6   379.7   407.3   442.0   487.8   555.8   710.3  1283.4  6748.0  78905.9    78821
read      299.9   174.6    74.4   129.6   145.1   279.7   343.3   379.4   405.4   436.7   477.1   536.9   671.9  1276.4  6287.7  60766.3    60720
read      295.4   199.8    74.4   130.3   146.1   275.1   335.7   370.2   395.0   423.5   459.3   513.7   637.5  1394.2  7934.3  40028.0    39911
read      307.4   287.6    86.8   139.7   159.8   283.8   337.0   369.0   392.0   418.4   451.8   502.1   628.0  3757.4 11773.9  10661.7    10628
read      313.3   243.7    80.4   130.2   146.0   275.7   341.4   379.7   408.9   445.6   495.2   577.8  1125.0  2030.4  8107.4  73684.9    73736
read      281.8   225.9    93.8   147.2   168.3   265.8   304.8   327.4   343.8   364.1   389.4   426.5   515.4  2755.7  8130.4   7349.9     7334
read      335.7   307.3    74.4   130.5   146.9   276.9   343.5   385.2   417.4   458.1   514.4   630.3  1650.3  2747.1  8705.5  91546.7    91868
read      302.6   175.4    80.4   130.2   145.9   278.2   343.1   380.7   408.7   443.4   488.4   555.1   702.8  1324.8  5833.3  76748.1    76670
read      297.3   169.2    80.4   140.1   159.7   278.9   330.3   361.7   385.1   411.8   445.7   497.2   612.7  1318.6  6911.2  10369.3    10405
read      396.4   326.1    86.8   134.8   152.2   291.2   398.3   505.1   618.6   721.6   822.1   968.8  1164.9  2158.6  9976.1  26115.4    26019
read      327.9   223.1    80.4   133.8   150.8   291.6   358.1   397.3   427.5   464.9   515.1   593.9  1241.3  1918.8  5880.9  55450.0    55530
read      290.0   214.5    80.4   132.1   148.7   268.7   327.5   359.6   382.0   406.7   437.0   485.6   590.5  3403.1  8241.7  29629.3    29615
read      295.4   210.4    80.4   128.8   143.9   273.7   336.3   370.9   396.5   426.8   465.0   525.5   657.8  1472.6  6953.7  66117.7    66057
read      295.2   173.5    80.4   129.5   144.7   276.1   337.6   371.7   397.0   426.8   464.9   523.3   656.0  1273.5  5665.0  55354.9    55281
read      341.5   215.5    80.4   135.3   151.7   299.1   378.3   433.4   485.2   541.5   603.1   690.1   850.4  1285.6  6577.3  21251.3    21177
read      346.9   325.7    74.4   135.8   153.1   286.6   355.8   399.2   434.1   478.5   539.9   664.1  1660.7  3166.3 10221.8  88316.0    88239
read      296.1   192.9    74.4   130.0   145.4   272.8   336.8   372.8   399.2   430.3   469.8   531.8   670.3  1467.1  5758.3  70190.7    70227
read      343.8   296.8    74.4   130.1   145.8   291.4   376.4   434.3   489.3   548.7   613.4   709.1   916.1  2985.9  9952.5  23391.7    23421
read      355.9   346.6    80.4   132.9   150.7   285.3   353.3   397.0   432.5   478.8   544.5   709.5  1701.6  2709.9 10571.1  97135.6    97104
read      276.1   282.0    86.8   149.8   170.9   257.9   291.0   310.8   325.0   342.3   365.1   399.7   495.1  4324.7 10781.2   6222.9     6235
read      323.5   250.5    80.4   131.4   147.6   283.8   348.6   387.6   417.0   453.9   503.4   589.7  1310.4  2111.0  7176.6  57967.0    58045
read      341.7   243.0    80.4   130.6   146.4   292.2   379.7   438.4   491.4   550.0   616.5   708.2   891.6  1897.0  8071.6  23658.0    23729
read      308.1   216.0    80.4   130.5   146.4   273.7   336.5   373.0   399.9   432.8   479.9   575.8  1013.3  1382.2  7252.8  40769.4    40897
read      297.1   168.6    80.4   129.7   145.3   278.5   339.3   373.0   397.6   427.4   465.9   525.7   671.0  1384.2  5305.8  53252.3    53312
read      298.2   180.2    74.4   129.0   144.5   272.0   336.5   373.4   401.2   436.0   483.3   554.2   708.1  1296.4  5698.6  87321.6    87262
read      301.8   187.6    80.4   129.8   145.4   276.4   341.3   379.1   406.9   441.6   488.1   557.3   714.1  1367.0  5593.7  82010.0    81836
read      303.2   184.2    80.4   130.3   146.2   275.6   340.1   377.9   407.4   445.3   496.3   572.4   728.8  1271.3  5957.3  92403.6    92274
read      297.6   165.6    80.4   129.6   145.5   279.6   340.6   374.5   399.7   429.0   466.0   525.2   655.2  1324.2  5539.5  47138.7    47252
read      303.6   206.2    80.4   130.1   145.8   278.7   343.6   381.5   409.6   444.6   490.0   555.5   701.4  1397.0  7375.2  75934.3    75747
read      300.9   191.3    74.4   129.7   145.3   274.6   340.6   378.4   406.4   441.5   487.2   553.3   701.7  1553.2  6199.2  81216.0    80994
read      301.7   184.4    74.4   130.8   146.9   272.8   337.0   374.6   404.0   441.7   492.8   570.7   732.5  1251.5  6069.4  98444.9    98224
read      284.8   210.0    93.8   147.1   167.7   267.7   307.2   331.1   348.5   370.3   397.0   436.9   545.7  2169.5 10680.7   7704.3     7737
read      329.0   232.1    86.8   134.9   153.2   292.7   355.0   393.1   422.2   458.6   508.7   611.2  1144.5  1530.1  6393.9  37519.9    37514
read      305.8   249.3    86.8   140.7   161.6   279.1   331.5   364.4   390.0   421.1   460.3   518.2   633.6  3294.8 10578.5  10589.3    10640
read      333.3   299.5    74.4   131.1   147.7   276.6   342.5   383.7   416.6   459.7   519.8   638.3  1664.3  2976.0  6194.4  90350.4    90490
read      302.1   194.0    80.4   130.3   146.2   274.7   339.1   376.9   405.4   442.8   492.1   567.3   725.7  1200.6  7804.9  92516.3    92514
read      302.6   187.5    80.4   130.3   146.4   275.5   340.8   379.4   408.7   445.3   493.9   568.1   722.5  1158.2  6429.2  89240.1    89245
read      303.9   173.7    80.4   130.4   146.2   279.9   345.4   383.8   412.0   446.6   491.2   557.8   709.2  1275.0  5192.6  73945.3    73823
read      298.7   219.5    80.4   129.9   145.6   279.2   339.1   372.8   397.7   427.3   465.2   523.3   665.4  1595.8  9653.2  46468.4    46565
read      328.8   208.8    80.4   131.8   147.8   294.8   369.8   417.6   460.9   512.6   569.1   647.6   790.5  1098.8  6293.3  21577.4    21419
read      315.1   235.8    74.4   129.3   144.8   272.5   337.7   375.4   404.3   441.4   492.7   586.3  1307.7  1851.1  6331.4  66969.3    66915
read      282.6   169.6    80.4   130.5   146.1   261.8   323.7   357.4   380.5   406.2   436.3   481.9   585.7  1232.7  6939.1  31536.0    31667
read      295.4   191.0    80.4   129.0   144.3   273.7   336.9   372.0   398.0   429.2   468.5   531.1   670.9  1342.8  7276.6  71993.4    72255
read      303.4   204.4    80.4   131.5   147.7   273.7   338.1   376.8   406.6   444.6   495.4   574.4   736.6  1283.5  6256.4  99573.1    99535
read      287.6   205.8    86.8   142.2   162.8   272.5   314.9   341.9   362.0   384.7   412.8   457.5   550.5  2039.6  8726.5   9271.0     9226
read      314.1   240.2    80.4   128.8   144.1   270.4   334.7   372.0   400.7   435.7   485.2   577.7  1377.1  1993.5  6901.8  67819.4    67844
read      301.3   170.2    80.4   130.4   146.2   278.6   343.2   380.4   407.4   441.1   485.2   548.7   691.0  1220.3  4871.5  71525.7    71413
read      299.9   178.9    80.4   130.3   146.4   272.3   336.1   373.7   402.9   440.2   489.8   562.9   720.2  1168.5  4877.3  97109.3    97328
read      297.8   187.6    80.4   129.3   144.7   278.1   340.0   374.3   399.6   429.4   467.7   527.7   667.2  1384.8  7358.1  55136.1    55113
read      299.4   174.4    74.4   129.8   145.3   279.9   342.4   377.3   402.3   433.3   473.0   534.7   677.6  1240.3  6304.2  53723.6    53743
read      308.8   218.1    80.4   132.9   149.5   287.2   345.4   382.8   411.3   446.6   491.0   550.1   674.9  2092.3  7939.0  15234.1    15253
read      317.2   257.2    80.4   130.9   147.1   278.1   343.5   383.4   414.3   454.0   507.3   593.9   991.8  2571.7  9288.0  90482.1    90605
read      347.2   279.6    80.4   130.9   147.0   285.9   372.3   431.6   490.6   566.5   649.9   754.3   958.5  2094.8  9740.1  25788.9    25767
read      324.7   251.3    74.4   131.3   148.2   279.7   344.6   385.9   419.3   461.5   516.5   607.8  1495.4  2439.5  7096.8  93373.4    93458
read      301.2   180.7    80.4   130.2   146.2   273.4   337.5   375.4   404.8   442.4   493.0   569.7   724.9  1201.4  4968.4  95217.7    95080
read      302.1   184.3    74.4   129.8   145.5   276.4   340.5   378.1   406.7   443.9   492.8   567.1   715.3  1174.1  6467.5  88518.9    88399
read      300.1   187.0    74.4   129.8   145.8   271.6   336.8   374.9   404.2   441.5   490.5   563.7   719.3  1226.6  5859.3  95638.6    95681
read      286.0   215.8    80.4   129.9   145.6   264.8   325.6   358.7   381.7   407.0   438.8   488.6   592.9  1439.8 10780.7  32846.6    33003
read      300.6   190.6    80.4   131.0   147.2   271.7   334.9   372.5   401.7   439.3   490.9   567.8   725.1  1231.9  7228.0  98827.3    98809
read      302.0   172.3    80.4   133.2   149.4   280.1   343.6   379.7   405.7   437.9   479.3   541.7   687.2  1273.5  5739.7  64460.1    64610
read      293.5   168.6    80.4   131.1   146.7   274.3   334.6   368.0   392.5   421.6   459.1   514.0   645.1  1358.5  6472.6  51269.9    51183
read      270.2   180.9    80.4   130.3   145.3   259.5   315.5   340.3   357.3   375.8   398.0   432.9   505.3  1150.5  8462.2   2879.3    20194
